run_id,best_epoch,best_val_f1,val_val_loss,val_val_acc,val_val_prec,val_val_rec,val_val_f1,val_val_auc,test_loss,test_acc,test_prec,test_rec,test_f1,test_auc
1,50,0.9806701030927835,0.08384314052710505,0.9860885694412242,0.9838396897220426,0.9775208734746307,0.9806701030927835,0.9977425326700058,0.08018159987251723,0.9853268119164073,0.9842357779300891,0.9709263015551048,0.9775357385976855,0.9977465235388853
2,38,0.9430784776018861,0.16506434689948987,0.9608161372594481,0.9915014164305949,0.899165061014772,0.9430784776018861,0.9959793451177463,0.19186980168141754,0.9493108048021343,0.9976133651551312,0.847870182555781,0.9166666666666666,0.9965172120406683
3,38,0.9507867425510546,0.15658411590925314,0.9659169951309993,0.993006993006993,0.9120102761721259,0.9507867425510546,0.9960385375097993,0.1657039615114022,0.9588706091596265,0.9992283950617284,0.8755916159567275,0.9333333333333333,0.9973064439079878
4,47,0.9498822737975109,0.15569146229016817,0.9654532807790401,0.9971751412429378,0.9068721901091843,0.9498822737975109,0.9974416768505546,0.19713618915417078,0.9539795464650956,0.9976525821596244,0.8620689655172413,0.9249183895538629,0.996548118396426
5,21,0.8709677419354839,0.2957853638128037,0.9165314166473453,0.9854014598540146,0.7803468208092486,0.8709677419354839,0.984314948269578,0.28538128239690275,0.9248554913294798,0.9982532751091703,0.7728194726166329,0.8711890243902439,0.993923765666219
