run_id,test_acc,test_prec,test_rec,test_f1,test_auc
1,0.8957915831663327,0.6593406593406593,0.7407407407407407,0.6976744186046512,0.9086774174493473
2,0.8957915831663327,0.6593406593406593,0.7407407407407407,0.6976744186046512,0.9086774174493473
3,0.8957915831663327,0.6593406593406593,0.7407407407407407,0.6976744186046512,0.9086774174493473
4,0.8957915831663327,0.6593406593406593,0.7407407407407407,0.6976744186046512,0.9086774174493473
5,0.8957915831663327,0.6593406593406593,0.7407407407407407,0.6976744186046512,0.9086774174493473
