pair_key,label,country,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
usa_84_104,0,usa,0.46515957,-0.5952992,-0.7923137,-0.7087839,0.3615936,0.71197397,-0.3784609,0.28357387,-0.03395316,-0.3831154,-0.55339485,0.0847333,-0.6032648,-0.42190778,0.5904637,0.39984956,0.58203804,-0.4742794,-0.47121763,0.65947455,-0.2457553,-0.73091036,0.69543976,-0.25016055,-0.013095022,0.6302445,1.0552617,0.17194244,-0.28234926,0.9261492,-0.7525115,-0.061848406,0.8920258,0.015691584,0.6180092,-1.0675721,-0.2694749,0.8948966,-0.36095545,0.3183993,-0.19714487,0.43348718,-0.28568512,-0.77290624,-0.847715,1.0432463,-0.80505335,-0.09344739,-0.66952014,-0.259433,0.6391016,-0.4194034,0.5580341,-0.99437165,-0.99806225,-0.22174926,1.0900525,-0.48468217,-0.033883125,-0.90762246,0.8952977,0.26727968,-1.01463,-0.7374037
usa_73_106,0,usa,1.0709072,1.0719792,-2.3934982,-1.0065566,2.192363,3.5438797,-0.1782343,-0.6297986,-0.6451763,-2.59448,0.30551943,0.017834948,-2.2249587,-0.16769837,1.3532441,2.5734735,1.841759,-0.75887316,-0.46816444,2.6280115,-0.532086,0.8830356,0.25669843,-0.21899796,-0.8913463,1.9771225,1.8743411,-2.1576235,-1.880169,1.4424274,-1.3618894,0.29496354,3.0295217,-2.3766894,0.4828383,-2.0414202,-0.44731253,0.14595984,-1.8946402,2.1678474,2.5913308,0.282725,-2.075344,-1.1204817,-1.0275774,3.8008194,-0.07358769,-1.2795502,-1.5546085,-1.6807988,0.61018753,-1.4214566,1.7652478,0.7659536,-2.163395,-1.1051366,1.9907829,0.03939851,1.8692266,-0.31966576,0.6519626,0.9668864,-1.2450283,-0.60813344
usa_92_106,0,usa,-0.104971915,-0.36654574,-0.6136375,-0.41842622,0.26794955,0.17708077,-0.29644716,0.32037848,-0.108337834,-0.16115423,-0.7725396,0.6278127,-0.10347445,-0.3929429,0.4134206,0.09595869,0.322183,-0.006698083,-0.09304226,0.3267658,-0.11508984,-0.9496176,0.6533742,0.01876172,-0.04087646,0.8097586,0.975033,0.29329422,-0.14756867,0.43721306,-0.3829425,-0.04359713,0.13071595,0.074857265,0.4372421,-0.76225704,-0.3359851,0.6122421,-0.1118705,0.21344,-0.3078742,0.34259745,-0.078904,-0.29970074,-0.56732184,0.6199502,-0.4900131,0.39641082,0.1826977,-0.13788363,0.1321908,-0.3597523,0.3992411,-0.6670609,-0.50552255,0.091886185,0.43373024,-0.20011164,-0.08812378,-0.7946585,0.787628,0.17601696,-0.6900743,-0.15720513
usa_3_67,1,usa,0.3957041,-0.5890913,0.077662274,0.2850664,-0.047435477,-0.37801844,0.8068803,0.65635556,0.36025992,0.17927168,0.27413005,0.58329153,0.8436204,-0.03884015,0.6062851,0.41412288,-0.3096282,0.42640406,0.34610137,-0.8078418,0.14905494,0.08322999,0.72875655,0.42778116,0.8152665,0.084793776,0.43604198,0.86332947,-0.09563886,-0.03262135,0.84408844,0.32670704,0.20297289,0.35934195,-0.33928964,0.4130285,1.0286518,0.7914961,0.22737263,-0.7994259,-0.5904561,0.4665667,-0.7899696,-0.14011681,0.3840991,0.791909,-0.52157307,0.89425254,-0.07367013,0.5052863,0.70521414,0.26969787,-0.017295856,0.3207715,-0.306047,1.2707409,0.06549666,-0.42404884,0.6116347,-1.4570581,-0.16118638,-0.038557917,-0.26765826,0.1622795
usa_12_67,1,usa,-0.44097206,-1.0197057,-0.16754398,0.11590434,-0.10292185,-0.25483727,0.6681555,0.86931604,0.5647935,0.47377467,-1.0227664,0.6550114,0.69044816,0.41099173,0.6567171,-0.2934487,-0.3007061,0.79568374,-0.9172085,-0.8061692,0.42450926,-0.92749166,0.7182182,0.6480144,0.755426,-0.07865446,0.78679323,1.4538224,0.7607821,-0.008187829,0.19311689,0.5448295,-0.050219532,0.5679086,-0.019472972,0.016939087,0.79794824,0.6563123,0.15301387,-0.22751275,-0.6968975,0.50980216,0.00022068992,0.06398005,0.6254959,0.56672645,-0.2500956,1.1806277,0.85014,0.07879835,-0.08767234,0.21613376,0.31421286,-0.6357987,-0.34653527,0.7739433,-0.07050685,0.36243388,0.83699965,-1.1444826,0.08153868,0.23634583,-0.6671535,-0.048867587
usa_43_67,1,usa,-0.20959823,-1.187157,-0.41057712,0.04987865,-0.0047491877,-0.04505094,0.58747977,0.8411519,0.48193488,0.029101022,-1.5259986,0.6688313,0.3096543,0.2328467,1.0203931,-0.16089201,-0.16705151,0.44276845,-0.85951245,-0.19066994,0.30726582,-1.008405,1.2149762,0.45082667,0.6240545,0.15218727,0.98987377,1.0991144,0.3804386,0.09320229,-0.288117,0.3500953,0.33233067,0.49572146,0.27958107,-0.27161428,0.37113082,0.84488547,0.0152423065,0.012992246,-0.42229354,0.83479905,-0.17703897,-0.15417251,0.021058623,1.2924758,-0.5014138,0.8783954,0.72554326,-0.3151499,0.05171743,0.0929695,0.52109414,-1.0288942,-0.8732529,0.31404483,0.31201205,0.23716424,0.93672085,-1.5382185,0.33265805,0.54361856,-1.1547781,-0.24270397
usa_3_12,1,usa,-0.69899154,-2.4141836,0.6109815,1.0689868,-0.92582625,-2.36744,2.4623785,1.8258628,2.991077,2.6652281,0.10257863,1.0180868,1.7072747,1.1468215,-0.061794158,-1.3802205,-1.6847252,1.9989085,-0.19649318,-2.1327837,-0.36581925,1.5570933,1.642101,1.1691585,1.8751597,-1.5661194,-1.039094,1.2665442,0.467364,-0.012259165,1.0183381,1.5989054,-0.37379166,1.3094084,-1.6520723,1.5553724,1.7017565,0.2668777,-0.4386531,-0.20165434,-0.18913576,1.8857454,0.29601464,1.2624191,1.4026569,-0.90691525,0.744212,1.0021837,1.4666526,2.0860612,0.013500586,1.6127332,-0.44142574,-1.0236272,1.9449575,1.658263,-0.40928504,1.3487827,1.4230458,1.2558643,-1.5132555,-1.0475706,0.71190596,0.7621871
usa_3_43,1,usa,0.098555155,-1.1797588,-0.07815728,0.12427798,0.029435398,-0.05526807,0.46681222,0.87191993,0.79192626,0.36096868,-1.3064321,0.48020014,0.47005334,0.092327215,0.81503004,-0.12668525,-0.30960125,0.66459644,-1.127296,-0.453222,0.307484,-0.77787995,1.1509124,0.50108576,0.57955706,0.128843,0.79508126,1.2291962,0.46060258,0.0272354,-0.18259253,0.69153214,0.21971545,0.53288466,-0.011209467,-0.25344908,0.6497316,0.559668,0.24520338,0.15628564,-0.5509454,0.5307345,-0.29414952,0.0033953348,0.22186016,1.0696112,-0.027514266,0.98208654,0.6593115,0.07761341,0.04673036,-0.034877937,0.36473972,-0.9004844,-0.65269387,0.4032979,0.07962816,0.5328854,0.85661495,-1.1694384,0.11404014,0.34386593,-0.9463029,-0.031767763
usa_12_43,1,usa,-4.7696376,-0.034686066,1.5438727,3.4879687,-2.4836793,-2.5691423,2.1867204,1.2104261,2.7651126,1.9033905,1.4424045,1.5680547,1.2442034,2.073369,-3.214806,-0.443573,-2.9472826,0.36247453,1.5255047,-2.3933754,1.5250956,2.511557,0.6577783,0.51421493,4.204806,-1.2215562,-2.597639,2.6879606,0.24719344,-0.027524814,1.4372448,2.298502,-2.1281693,1.4201306,-2.7583094,0.85507524,2.8959084,-1.4116913,-0.5865765,-2.61578,-0.66813195,0.7092114,-0.38028118,2.273653,1.1780509,-2.319934,-1.4504912,2.533166,0.4943455,1.5129944,1.3811977,2.6070728,-3.1029468,-0.5762395,3.2643607,3.928633,-1.5182201,0.99479806,2.6881835,2.9942036,-2.419816,-2.1192625,1.7905933,0.37893355
usa_73_83,0,usa,0.0642376,-0.9833782,0.2546805,-0.46668476,0.8647873,-0.09191868,0.66767937,0.17179972,0.8984633,1.6810322,-0.29172242,-0.27289364,0.1780155,1.249854,-0.33059874,0.20434554,-0.6519729,0.7886899,-1.0879356,-1.2318424,-0.57171625,0.0062816925,0.6988609,1.0192437,1.1361433,-0.4798642,0.9225546,1.60443,0.31426463,0.7726736,-0.11833316,0.7146267,0.0455763,0.43067688,-0.98173255,0.21554083,1.4869882,0.24083304,-1.1731024,-0.8304378,0.33415806,0.83964324,-0.02772316,0.16621174,0.6184955,-0.13464813,0.7690874,1.0139636,0.18076478,-0.43480086,-0.67208016,0.0022120867,1.1420451,-0.3265451,0.49717587,1.3945742,-0.16164027,0.7906288,0.7936185,0.26361164,-0.20206794,0.50724995,-0.1747325,0.4580657
usa_22_43,1,usa,-1.2064977,-0.9006719,1.0428826,1.35937,-0.5621163,-1.772169,1.8090904,1.4176856,1.6793711,1.4156262,1.0549191,2.923667,1.2905718,1.6828594,-1.5057065,0.5498044,-1.732649,1.0558978,-0.77195996,-1.6156046,1.8046533,1.3536596,0.44395852,1.0841008,2.0711296,-0.9548943,-1.2732279,1.2246631,-0.2778792,-0.07518399,1.8620573,1.2543268,-1.9354798,1.0959511,-1.9766731,0.57011384,2.3256047,-0.707452,-0.15910569,-0.8378326,-0.6307511,-0.3638798,-1.2412167,1.1718609,1.0559841,-0.4836924,0.0068707066,1.514878,0.47868925,1.157016,0.7429341,1.3559209,-0.44988653,0.13700025,1.235063,1.4894538,-1.1934457,-0.4144705,0.7449703,0.34003115,-1.7294762,-1.3847128,0.8519283,0.6468867
usa_43_64,1,usa,-1.7892951,-0.67089236,2.0547347,2.4250026,-1.4903219,-1.1091329,1.7690426,1.5356982,1.0773705,-0.318011,1.2045807,2.865551,-0.16102582,-1.085383,-0.062455673,1.3053776,0.43244517,1.289654,3.6941187,0.06962735,2.7466645,1.9954199,0.10862528,1.5165956,2.1736906,-0.77941513,-1.5155071,0.30577126,-0.025289655,0.21757859,2.213228,0.7400512,-1.2058396,0.43660375,-3.5148427,0.7934029,0.69337857,-0.8236462,-2.236608,-1.4670261,1.4875224,2.1642957,-3.3431635,-0.014509701,0.18033127,-0.556046,0.6418201,0.018732915,1.6127925,1.4417185,1.6194369,1.5125655,-5.3971195,-0.3132588,-0.09235744,-0.2406402,0.051110115,-0.42882013,0.42906323,0.8250738,-2.382646,-2.1802974,2.3102198,0.1763001
usa_43_119,1,usa,-0.10308801,-1.8634683,-0.11351974,0.7804242,0.22827153,-0.39989647,0.24404976,0.66945577,0.39159694,0.6428754,-0.40127707,0.22016995,0.4757827,0.7738089,-0.5782655,0.026573615,-0.58705324,1.8126415,-1.1733009,0.16602007,1.0391072,1.0336139,-1.5009074,1.4502988,0.5874526,-1.0394927,0.16999103,0.97848827,0.26897177,-0.503352,-0.35860208,0.006805891,-0.4578546,-0.19028081,-0.7842938,0.2651038,1.0735003,-0.42662862,-1.0990031,-0.15456513,0.13391477,0.096225664,-1.4159395,0.6313522,-0.049040012,0.9056411,0.55863106,-0.5549403,-0.56025493,-0.37197474,0.23536912,-0.8247813,-1.6143894,0.48095188,-0.055455286,0.05712001,0.926873,0.26455793,-0.5324558,-0.17268074,-0.06888365,-0.25090867,-0.06369636,-0.4316938
usa_22_64,1,usa,-2.2118804,-0.0907991,1.4545084,3.3478632,-1.2799492,-1.8088726,0.75733656,-0.21114475,1.1442298,-1.2446938,2.1192431,1.2911325,0.13330542,1.5329471,-2.778137,0.79452664,-0.8704914,0.7490541,1.3324871,-1.8546513,1.8396624,0.99180645,1.3140656,0.9746467,-0.02652955,-1.3599468,-2.4302073,0.42519104,-1.818215,-2.3529851,0.58333343,0.44402367,-2.1072757,0.6904324,-2.7306151,0.9086653,0.81072104,0.013375586,-0.9376344,-1.085661,0.675625,0.57276785,-1.6070873,1.0418673,-0.5086532,-1.1785288,-1.3660083,-0.7023678,0.4233155,0.068661615,1.7435592,2.492866,-3.8502045,0.4381976,2.495359,0.6723653,-0.8976663,-0.94831246,1.2556217,2.011065,-1.5508265,-1.4147986,0.9157915,-0.4353597
