pair_key,label,country,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
brazil_72_76,1,brazil,0.41237634,-0.39246812,0.5099487,0.5862273,-0.24581508,-0.5025853,0.27807203,0.45072436,0.44814938,-0.040884387,-0.6230155,0.506265,0.4215039,-0.39444265,-0.4266347,-0.39276046,-0.28145862,-0.56352264,0.24596754,0.4528069,-0.42533034,-0.39333427,0.3126722,1.1284885,-0.42364007,0.32287896,-0.589108,0.55414647,0.8288312,-0.55759746,0.19851315,0.7142135,-0.45704412,0.24948063,-0.5030758,-0.4579308,0.25451642,-0.7637854,0.48438862,-0.278211,0.47306925,-0.42412305,0.5143704,-0.29815382,-0.25433856,-0.4703049,-0.15885623,-0.22530746,-0.33894613,0.3901214,-0.5101488,0.40331304,0.19819336,-0.26929182,0.20631415,0.41788107,0.43878454,0.41888723,0.40238038,-0.27586278,0.043681093,0.13114733,0.44266367,-0.6728548
brazil_50_76,0,brazil,0.6541666,-0.5364311,0.321115,0.67073,-0.42312396,-0.32633948,0.8142961,0.64493597,0.58993155,0.0991101,-0.5936129,0.60357785,0.27532375,-0.4513957,-0.597087,-0.51829714,-0.35518464,-0.9080084,0.35401618,0.5855738,-0.47623652,-0.34963167,0.58558816,0.96570194,-0.6235446,0.87870216,-0.47825846,0.6985315,0.6285703,-0.6271385,0.58607066,0.9684851,-0.74005455,0.3408064,-0.7187802,-0.6860248,0.45701703,-0.59424925,0.5682188,-0.63894296,0.64306074,-0.62681544,0.2792052,-0.6717414,-0.34590104,-0.5649736,-0.29804766,-0.42637843,-0.2792807,0.62856305,-0.45445937,0.4893734,0.5985267,-0.73338014,0.39371136,0.51864815,0.65115166,0.5142349,0.61400354,-0.53352845,0.40040025,0.3697473,0.74745643,-0.5640584
brazil_75_76,1,brazil,-0.51549876,0.34092867,-0.38543007,-0.571489,0.09010995,0.41499037,-0.27517432,-0.61964035,-0.20009701,-0.7916275,0.57329684,-0.3798952,-0.4809687,0.57612115,0.36328623,0.49366143,0.25514394,0.1631693,-0.6034342,-0.7840922,0.3627583,0.3465166,-0.28372303,-0.13350585,0.52222943,0.14256601,0.59275866,-0.46030018,-0.12822674,0.36181498,-0.4551709,0.33468336,0.35569513,-0.32475126,0.3224642,0.17224,-0.6801044,0.32372686,-0.04974745,0.32196474,-0.074343055,0.41169745,-0.5736282,0.3198585,0.27835876,0.22508042,0.4824751,0.105227575,0.7356675,-0.37439555,0.32186723,-0.40255058,-0.39802462,0.339688,-0.12955864,-0.24051651,-0.33220953,-0.4358584,-0.69126534,0.34188133,-0.49395627,-0.4416612,-0.115957715,0.21386436
brazil_76_78,1,brazil,0.63023037,-0.9539741,0.61922425,1.0039015,-0.6850207,-0.69792414,0.93105835,0.81003934,0.950965,0.48590654,-1.0041677,1.0399759,0.6202042,-0.8643309,-0.84714615,-0.68545943,-0.6784846,-1.1189075,0.8958934,0.66351324,-0.7856893,-0.6162113,0.8087927,1.6103085,-0.9192468,0.880653,-0.7970964,1.1736628,0.7808001,-1.1566083,0.9399718,1.216664,-1.0767034,0.71864986,-1.168533,-0.9892108,0.72951734,-0.9723927,0.82167864,-0.84812456,1.0017453,-0.80330044,0.6152781,-0.9133315,-0.5640557,-0.85398024,-0.48511422,-0.6947526,-0.43649143,0.93244064,-1.0104163,0.76587075,1.1073157,-1.1803412,0.92983377,0.77762115,0.77571595,0.86125386,0.7928419,-0.74475,0.633098,0.5690874,0.8509321,-0.8245063
brazil_76_80,1,brazil,-0.32508224,0.20316124,-0.69382346,-0.1875849,0.07506803,0.43679345,-0.16702002,-0.24528405,-0.10176413,-0.48234278,0.36233738,-0.4987085,-0.6129473,0.6901471,0.34356564,0.38276595,0.19027066,-0.07404362,-0.50916904,-0.67545307,0.57624125,0.33164844,-0.5512326,0.027237423,0.26182115,0.38855076,0.4792758,-0.22219706,-0.4406461,0.36030433,-0.4656478,0.2888656,0.25697967,-0.36001405,0.29280183,0.19902211,-0.501886,0.36445555,-0.06272498,0.38302785,0.19570361,0.25779465,-0.63380384,0.20465499,0.22529241,0.17327897,0.26637244,-0.04095699,0.5629245,-0.27281636,0.4192267,-0.2588911,-0.6103649,0.10434702,-0.19713299,-0.434851,-0.3436298,-0.37178457,-0.37324354,0.26085404,-0.4657698,-0.18275562,-0.3024706,0.19322026
brazil_72_78,1,brazil,0.056110084,-0.14400816,0.14544469,0.2981895,-0.037432328,-0.20654961,-0.19567606,-0.004727632,0.3108679,-0.25877827,0.1420137,0.21466288,0.05880606,0.006421827,-0.24602962,0.12521756,-0.0051826388,-0.35250646,-0.18861371,-0.033621807,0.052547347,0.0073395073,0.2255522,0.2767991,-0.1878163,0.7200854,0.21265414,0.29778278,0.20310381,-0.16062123,-0.019192673,0.6989296,-0.2559793,-0.0879305,-0.35158005,0.006607771,-0.08976789,-0.3677089,0.08755365,-0.21040313,0.4719423,-0.24076183,-0.17496172,-0.10551429,-0.025841728,-0.2121438,0.05459004,-0.28046104,0.27284378,-0.009348497,-0.21174756,0.35790932,0.025786623,-0.34911314,0.17581666,-0.03503749,0.075822465,0.14860734,-0.06428842,-0.06480161,-0.045281682,-0.04815248,0.09818721,-0.14626932
brazil_50_53,0,brazil,-0.43303764,0.28850326,-0.35036087,-0.29450327,-0.0056322217,0.33105284,-0.4976335,-0.4893592,-0.038259465,-0.5711094,0.41816902,-0.17776829,-0.48448753,0.4443762,0.2623503,0.4275052,0.32738042,-0.11430125,-0.66372335,-0.35391426,0.4287767,0.39742994,-0.28893802,-0.23630723,0.42951864,0.42954218,0.67530966,-0.18708003,-0.1340434,0.30470386,-0.44623345,0.33306494,0.3371829,-0.5649697,0.08301654,0.33050472,-0.33225405,0.37351432,-0.11790095,0.28233165,0.18410562,-0.055619836,-0.7404559,0.112169296,0.27935392,0.2526907,0.4005183,-0.039745554,0.55705667,-0.5581793,0.457772,-0.29770064,-0.48133266,0.09952825,-0.25421107,-0.27151465,-0.3978211,-0.3404718,-0.36538544,0.1904571,-0.4572192,-0.35063216,-0.3897552,0.26764277
brazil_50_78,0,brazil,-0.2429006,-0.09924994,-0.08060869,0.13496082,-0.025517642,0.040281013,0.10867841,0.016761601,0.010125458,-0.1720286,0.10233799,0.0951529,0.113637865,0.25309286,-0.31493115,0.004927844,-0.18183184,-0.45620382,-0.21585175,-0.10813963,0.069736935,-0.076995775,0.36822253,0.31074408,0.2965371,0.26290095,0.19158846,0.22048298,0.30495355,-0.1668897,-0.055314876,0.3939446,-0.3798209,-0.24022284,-0.49030557,-0.3418818,-0.1419286,0.16311386,0.20175621,0.11496069,0.4956239,-0.32413554,-0.13292727,-0.32988507,-0.2179938,-0.20879634,-0.17090897,-0.2674304,0.14406863,-0.020666555,-0.048032343,0.16652966,0.07609899,-0.061560042,0.050594114,-0.018190019,0.22862586,0.12333605,0.11144014,0.0142351985,-0.30149183,-0.15301813,0.104462266,0.005548902
brazil_78_80,1,brazil,-0.5212605,0.22230521,-0.5721116,-0.12192283,0.29582155,0.71617335,-0.56904346,-0.2961626,-0.38165617,-0.57432556,0.71456,-0.63245,-0.54282176,0.8140952,0.3246901,0.40623412,0.11218644,0.16770397,-0.69782484,-0.7965243,0.5228996,0.4649104,-0.60655653,-0.18691964,0.742804,0.010951072,0.49262062,-0.48033568,-0.15782335,0.41813883,-0.6871292,-0.036447737,0.3691977,-0.407845,0.18956333,0.13435234,-0.60468817,0.70797265,-0.0945221,0.5353456,0.17970888,0.23756224,-0.5548659,0.18672836,0.1334819,0.32856515,0.41937447,0.021769494,0.683544,-0.68021667,0.447926,-0.43705228,-0.5854798,0.31506073,-0.35725817,-0.45320743,-0.30671063,-0.28501356,-0.40866125,0.29939187,-0.5387621,-0.39116886,-0.39224684,0.29472733
brazil_17_79,0,brazil,-1.0583358,0.5247444,-0.32775998,-0.21051233,0.77774596,0.6911205,-0.23103699,-0.36742008,-0.5098071,-0.6506245,0.6365018,-0.74204886,-0.89542997,0.47467434,0.4823663,0.40033782,0.54316896,0.4257977,-0.4711669,-0.39988166,0.45081925,0.4980076,-0.4049116,0.021891698,0.25317603,-0.2310724,0.32130802,-0.12046439,-0.4532939,0.57861036,-0.3314806,-0.44492504,0.7113589,-0.7037354,0.5982513,0.3794495,-0.5892968,0.52984107,-0.5291898,0.20630935,-0.69374084,0.042707525,-0.31893134,0.41357315,0.5170754,0.56661385,0.6278195,0.35022244,0.5679834,-0.64907324,0.73544514,-0.4879478,-0.41337353,0.5214001,-0.7773005,-0.48809808,-0.51894027,-0.5131923,-0.060636003,0.5306297,-0.8949441,-0.26054615,-0.72560686,-0.16922617
brazil_1_79,0,brazil,0.042417824,-0.1507482,-0.20272069,0.11438827,0.0069092214,0.17971337,-0.17088598,0.09348652,-0.01659631,-0.24305326,0.30945382,0.06999351,-0.2392517,0.33532164,-0.06502813,0.103925124,0.021486439,-0.34222022,-0.14715147,-0.1722896,0.26184955,0.20327082,0.004422933,0.31376347,-0.18785079,0.4197623,0.13443366,0.113211505,-0.24423373,0.11880233,-0.1101939,0.1654565,-0.21148404,-0.17538822,-0.22946814,0.07334532,-0.17099574,0.024161056,0.03461899,0.036079627,0.23961453,-0.0335726,-0.19489467,-0.059283048,-0.00039135665,0.06827344,0.23826939,-0.24898168,0.31917942,-0.24270043,0.094733156,0.057843484,-0.199451,-0.16991273,-0.15789723,-0.10006183,-0.008463606,-0.018621095,0.02917599,0.19181828,-0.27073196,-0.059000257,-0.18893388,-0.19905517
brazil_2_79,1,brazil,0.7906217,-0.9468732,0.59478325,0.9048504,-0.38430625,-1.0348316,0.7894437,0.8001537,0.81107813,0.5193137,-1.2559232,0.8352706,0.78777,-0.7925779,-1.0281899,-0.95362335,-0.53840023,-1.2068563,0.6613293,1.1826866,-0.92739666,-0.4567911,0.69522744,1.3812068,-1.341927,0.8636513,-0.8594618,1.1034948,0.6610558,-1.131694,0.94055915,0.8371725,-1.0290321,0.6914942,-0.8728729,-0.855633,0.6491951,-0.9305229,0.5485282,-1.0511267,0.5877098,-0.7466334,0.77157134,-0.799006,-0.55797696,-0.7075258,-0.7910866,-0.74338335,-0.5370874,0.72410965,-0.5389666,0.905608,0.7994643,-1.0613323,0.58845663,0.8549117,0.7931852,0.85898507,0.702507,-0.62657285,0.598978,0.485349,0.87382156,-0.8754922
brazil_1_17,0,brazil,-0.48623618,0.68594724,-0.71737516,-0.5284589,0.27074796,0.877707,-0.6172735,-0.48585886,-0.2530211,-0.8679147,0.6902743,-0.7372947,-0.68253064,0.6954162,0.327654,0.66259587,0.41337654,0.15937254,-0.8668625,-0.85502267,0.75574064,0.48638302,-0.5673315,-0.7361487,0.56991833,-0.08702331,0.85357416,-0.5832351,-0.5974746,0.8120418,-0.7942895,-0.16203678,0.5492282,-0.52183735,0.60583496,0.5894108,-0.7727498,0.5988755,-0.33416417,0.47183454,-0.07474823,0.38642746,-0.9077775,0.57467115,0.4604102,0.735301,0.43506283,0.0725351,0.89034396,-0.6892704,0.6601397,-0.2311517,-0.78681725,0.58628005,-0.6118953,-0.4639272,-0.5175622,-0.4459114,-0.7068428,0.67489177,-0.51655924,-0.4473163,-0.8192508,0.5127374
brazil_2_17,0,brazil,-0.2672494,0.37505063,-0.5660719,-0.15451866,0.19143662,0.48607484,-0.5151894,-0.4388286,-0.030470721,-0.5879522,0.43689853,-0.5112734,-0.44171286,0.5122828,0.08545061,0.4956947,0.28033406,0.19462445,-0.6972473,-0.5612465,0.38404357,0.32652214,-0.2768735,-0.14143959,0.5336392,0.13351049,0.55060875,-0.2705529,-0.1711226,0.3711883,-0.42233813,-0.005137861,0.34336254,-0.24071193,0.3830665,0.30557206,-0.38973862,0.3508654,-0.0689197,0.23179321,0.017505653,0.3447786,-0.4297877,0.41433114,0.12614599,0.35587436,0.2667567,-0.09885706,0.6939955,-0.37985012,0.22725423,-0.04344607,-0.55733335,0.26588637,-0.22128862,-0.08329566,-0.18561894,-0.13035153,-0.60500324,0.2540587,-0.582018,-0.21440133,-0.3513161,0.15604025
brazil_1_2,0,brazil,-0.23930404,0.006570652,-0.31180426,0.13905886,0.19477424,0.23560849,-0.22125673,-0.22142127,-0.16897318,-0.09850983,0.34212485,-0.32374972,-0.16683441,0.23850322,0.039490312,0.034826674,0.15532964,-0.0055146366,-0.11445839,-0.47464475,0.13403308,0.31274605,0.007561408,-0.0050167963,0.25881624,-0.041066438,0.19491677,-0.06880853,-0.28435105,0.2310547,-0.21824226,0.1486538,0.32198763,-0.049109574,0.08898815,0.03410245,-0.15382534,0.35619688,-0.19088456,-0.0017211437,0.03837301,0.16696191,-0.11890623,0.058391385,-0.09213312,0.09693693,0.32931343,-0.13739166,0.16573966,-0.1715362,0.1631687,-0.101865694,-0.033247057,0.099092476,-0.5278137,-0.06703467,-0.08008248,0.010316551,-0.15085553,0.23334277,-0.49105847,-0.13058825,-0.23710869,0.11686558
brazil_71_76,1,brazil,0.9024871,-0.95576096,0.82651913,1.2323532,-0.64520925,-1.0666229,0.8046978,1.0305244,1.1036828,1.0284035,-0.5262139,1.0176909,0.7598886,-1.0272377,-0.91196406,-0.98585135,-0.70543486,-0.9984159,0.66353863,1.0483639,-1.072259,-0.9271165,1.0893338,1.0185215,-1.1197132,0.38316792,-1.0413786,0.6302767,1.2638615,-1.0975646,1.2846693,0.81503373,-0.89502436,0.36375397,-0.64898545,-0.93136066,1.2030787,-1.223341,0.38747507,-0.8328806,1.001619,-1.1435362,0.89360505,-0.57441133,-0.90926504,-1.0276426,-0.7203693,-0.5478601,-0.7715551,0.9583914,-0.64008373,1.0867295,1.3270167,-0.78713584,1.3967338,0.79972667,0.6919079,0.8907442,1.13369,-0.78415376,1.0175471,0.40601456,1.3651264,-0.8014271
brazil_12_76,0,brazil,-0.5878107,0.466121,-1.0049677,-0.38801757,0.37647027,0.7636524,-0.6627814,-0.5746154,-0.32689682,-0.80258745,0.8664453,-0.64007044,-0.66589373,0.9636408,0.63843095,0.55193853,0.6645116,0.54715395,-0.7283764,-0.740147,0.822007,0.3958071,-0.59712625,-0.32777864,0.6405604,-0.2689094,0.8030102,-0.574742,-0.57043016,0.6999126,-0.6465103,-0.24550489,0.4310053,-0.62941563,0.39023787,0.48875183,-0.7457496,0.7442046,-0.3097769,0.5732236,-0.46674508,0.3410759,-0.8890179,0.38278317,0.6307786,0.7696654,0.73578,0.3104573,0.9839966,-0.7134025,0.7432221,-0.5562972,-0.81635183,0.5684001,-0.629097,-0.649741,-0.6936911,-0.67345643,-0.5953331,0.65587974,-0.7220015,-0.46267772,-0.68366796,0.5090065
brazil_69_75,1,brazil,-0.30433628,0.025794178,-0.011433318,-0.30726618,-0.05046764,-0.1342375,0.018743247,-0.04987893,0.2730685,-0.3023961,0.21761829,0.25300953,-0.007736489,0.3142338,-0.07949014,0.18397313,-0.24291456,-0.39493322,-0.27506477,-0.23384681,0.31357044,-0.17684864,0.18761611,0.27906802,0.23660053,0.6177034,0.15053365,0.29098916,0.051156953,0.13755998,-0.29129577,0.3442239,0.03647632,-0.27437937,-0.23193732,-0.14949474,-0.3568934,-0.45572698,0.19822037,0.036104705,0.26926166,-0.33442116,-0.15643457,0.06686129,-0.028733805,-0.08602694,-0.0080540255,-0.25916043,0.17041528,-0.18060952,-0.022002697,0.12504187,-0.19526295,-0.13092718,0.06284981,-0.12606439,0.0649158,-0.13543889,-0.04300291,0.09430972,-0.198443,-0.09083711,-0.09875556,-0.1839743
brazil_69_72,1,brazil,-0.16142523,0.09559658,-0.3360343,-0.26535714,0.09984638,0.24681893,-0.060351335,-0.012036495,0.12885903,-0.46106213,0.06204749,-0.08139431,-0.21528342,0.31758735,-0.029966071,0.43633142,0.039032504,-0.31149673,-0.5980996,-0.30717218,0.3836404,0.010929301,-0.11209217,0.060924128,0.09812095,0.6508247,0.43233502,0.07276785,-0.2547234,0.25963056,-0.54334146,0.33730075,-0.10208652,-0.4099327,-0.05216355,0.064878166,-0.20403078,-0.06098011,0.03197266,0.08307691,0.43455732,-0.26698828,-0.41298485,0.21195453,0.17194773,0.115254454,-0.010301091,-0.38501227,0.30666912,-0.36209354,0.041291267,0.09939992,-0.4167223,0.095128976,0.0046818405,-0.20041084,-0.07759093,-0.05145695,-0.2474024,0.208873,-0.09349426,-0.10755578,-0.30733,-0.018575393
