pair_key,label,country,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
usa_73_106,0,usa,-0.46790045,0.2005419,-0.41498873,-0.25751433,0.118035436,0.4112954,-0.38016656,-0.2561639,-0.17856625,-0.45485318,0.2420333,-0.06848244,-0.39194262,0.39270812,0.23500006,0.34229127,0.26334217,-0.13806942,-0.4069626,-0.39159814,0.31987274,0.2247488,-0.16047093,-0.03748849,0.24279729,0.5754692,0.6095793,-0.13886806,-0.42253727,0.32424453,-0.49441987,9.484589e-06,-0.034621485,-0.32516712,0.19154455,0.2432071,-0.38534892,0.08373263,-0.055818774,0.25036627,0.2882743,0.16393287,-0.5909756,0.14267935,0.18079478,0.17843431,0.18615922,-0.2348004,0.32681882,-0.5045997,0.2496064,-0.10974967,-0.6101168,0.04997453,-0.27508035,-0.47256583,-0.20271534,-0.24365756,-0.40271258,0.36240846,-0.25433105,-0.17236139,-0.30339837,0.100065365
usa_92_106,0,usa,-0.44759977,0.35573283,-0.32613122,-0.414464,0.19325593,0.10264864,-0.55724406,-0.31419373,-0.060276046,-0.46337593,0.34070653,-0.26707232,-0.33245116,0.4618391,0.23420678,0.5604841,0.23921216,-0.17899913,-0.5540663,-0.5736885,0.51972246,0.23821442,-0.21173504,-0.18052785,0.2495649,0.537965,0.6465876,-0.21500948,-0.4968425,0.35789514,-0.70649874,0.2791016,0.22744247,-0.5643554,0.37396944,0.36544806,-0.41249514,0.09900633,-0.044590928,0.2645449,0.08969423,0.31775063,-0.5686978,0.2709628,0.3388796,0.24112636,0.28236222,-0.14550607,0.4444222,-0.597645,0.10385429,-0.1887842,-0.6741006,0.23815018,-0.38463992,-0.5448979,-0.27198833,-0.34407446,-0.5524806,0.43109372,-0.26726803,-0.24681944,-0.4326498,0.3200965
usa_3_67,1,usa,-0.044721648,0.15931109,-0.3333781,-0.22852926,0.0023548454,0.18011272,-0.2630484,-0.3419445,-0.033707645,-0.46668524,0.12136471,-0.18494369,-0.28909725,0.36398166,0.07624994,0.33134195,0.08612694,-0.07976878,-0.5742564,-0.39984396,0.40527913,0.08135358,-0.12259789,-0.026709579,0.45967454,0.4317932,0.4683258,-0.1476185,-0.12900122,0.42587367,-0.51786083,0.34432596,-0.03776478,-0.36478576,0.2096934,0.09301718,-0.30236733,0.05598325,-0.055549804,0.25560492,0.29426533,0.012094885,-0.46428877,0.19858322,0.15510803,0.165259,0.0028591529,-0.18325323,0.347448,-0.36728182,0.35726038,0.004665971,-0.4571125,0.14260705,-0.22103146,-0.32951292,-0.19363457,-0.33518207,-0.35761088,0.34243608,-0.003650345,-0.17512378,-0.20497718,0.18583098
usa_12_67,1,usa,-0.12746501,0.08686849,-0.19196373,-0.17991346,0.034758046,0.1271403,-0.35950643,-0.054148015,0.005941473,-0.39262396,0.21461344,-0.07096253,-0.23884067,0.34702906,0.037479766,0.33073187,-0.033034153,-0.3255771,-0.34355384,-0.32115206,0.40437463,0.16990224,-0.16233733,0.16682816,0.0981231,0.65069383,0.34125996,-0.014598273,-0.14738858,0.26825848,-0.49382582,0.36631632,-0.12214502,-0.3581497,0.060448267,0.12846665,-0.22574168,-0.21419743,0.09099628,0.05559216,0.29221988,0.073456764,-0.50703925,0.105453506,0.13607179,-0.0036550164,0.056065693,-0.3182824,0.19689162,-0.28592795,0.05281462,-0.0675239,-0.5211676,-0.04447592,-0.18825279,-0.39089316,-0.11061647,-0.2096436,-0.2833982,0.23538384,-0.09799414,-0.117926985,-0.13149104,-0.011347361
usa_43_67,1,usa,-0.27299038,0.12093392,-0.32695863,-0.24359533,0.034759164,0.10535138,-0.32203987,-0.1197057,-0.116175056,-0.42666984,0.3443577,-0.08553103,-0.2247082,0.39125854,0.13561538,0.4088594,0.10018194,-0.3571402,-0.4755107,-0.45903787,0.44986963,0.15524852,-0.18230426,0.123404086,0.27962106,0.64232427,0.47402677,-0.06955849,-0.23673391,0.3634545,-0.63280505,0.3252532,0.0022182688,-0.43325156,0.13536459,0.24810597,-0.21268144,-0.07317601,0.025485486,0.2610265,0.32199067,0.032316234,-0.52185625,0.21940896,0.197406,0.10472797,0.093637004,-0.2564725,0.20840964,-0.49054435,0.1424022,-0.16000894,-0.59886134,0.13814984,-0.20410088,-0.45489162,-0.13533153,-0.2981733,-0.34122914,0.2676268,-0.1837663,-0.22406913,-0.22811656,0.0708056
usa_3_12,1,usa,0.09284493,-0.30729452,-0.00048009306,0.16881958,-0.19079013,-0.22112957,-0.04715358,0.06555687,0.10067342,-0.23393199,-0.13238981,0.2708496,0.106884286,-0.003251344,-0.17665824,-0.009601399,-0.22120923,-0.5747556,-0.093697794,0.052624702,0.12788334,-0.10425131,0.11670261,0.3369639,-0.045287028,0.7148602,0.115815565,0.24028349,0.11213979,0.1292812,-0.1930185,0.41779694,-0.6047098,0.060996346,-0.17268607,-0.13978109,-0.026264377,-0.5603402,0.10867113,-0.13340694,0.54688156,-0.29276717,0.028536469,-0.17126133,-0.07982151,-0.047556892,-0.15343769,-0.36338803,-0.06999654,-0.0697365,0.07010581,0.22524828,-0.38544083,-0.28485805,-0.11665585,-0.15864936,0.18052,0.0006852597,-0.026179314,0.0055075437,0.32128033,0.101603776,0.12679835,-0.08577116
usa_3_43,1,usa,-0.19052413,0.26754048,-0.36168474,-0.3115463,0.06658361,-0.0069916993,-0.27201217,-0.4403034,-0.0123707205,-0.4763531,0.13466193,-0.13098381,-0.18221687,0.38787422,0.07756586,0.3836868,0.22143221,-0.299257,-0.5294087,-0.43423936,0.34359404,0.018421039,-0.06100637,0.040062726,0.3009547,0.47965586,0.5187658,-0.07489724,-0.18158361,0.23038661,-0.6527764,0.25151065,0.10209092,-0.37022397,0.18617272,0.21136966,-0.2530086,-0.037039697,-0.043902956,0.38601923,0.30451727,0.034526028,-0.40687966,0.25135592,0.1492858,0.14080372,0.1459061,-0.14399308,0.41151845,-0.4218493,0.23538975,-0.04795952,-0.44641083,0.21004185,-0.21205994,-0.31852108,-0.23602098,-0.4033481,-0.34273383,0.32699,-0.06473496,-0.21975006,-0.2925424,0.13015676
usa_12_43,1,usa,-0.561643,0.38197526,-0.53473157,-0.14475757,0.45455605,0.44850272,-0.4626467,-0.38186443,-0.28592914,-0.69682413,0.71388125,-0.39969197,-0.65034735,0.5245126,0.37331063,0.3555148,0.6111894,0.55192685,-0.17698759,-0.85164636,0.43295443,0.41700405,-0.38821226,0.16117889,0.26975617,0.20958759,0.43832225,-0.36257735,-0.39434895,0.5031073,-0.7000945,-0.07896428,0.39877683,-0.23642379,0.85788643,0.17628255,-0.3780727,0.63629675,-0.089235894,-0.13234991,-0.42915946,0.6759629,-0.58087224,0.2543515,0.4749057,0.52838516,0.42140478,0.039410193,0.62314254,-0.11606985,0.22663738,-0.15426606,-0.73100483,0.24723399,-0.68047446,-0.4113549,-0.3857838,-0.3410346,-0.8258959,0.4881931,-0.35862818,-0.3736681,-0.0018671975,0.4165885
usa_73_83,0,usa,-0.64009005,0.4553384,-0.6868978,-0.47679114,0.32302052,0.3685786,-0.7645662,-0.5114204,-0.22407474,-0.6512056,0.66680163,-0.3847352,-0.47009182,0.70088786,0.36595115,0.7302019,0.36712763,0.12516162,-0.64849347,-0.677381,0.6111603,0.40021735,-0.36558053,-0.36764324,0.66973263,0.204067,0.89423585,-0.43733132,-0.5199064,0.6553648,-0.74071115,0.084458075,0.2652676,-0.53559095,0.4698451,0.46721584,-0.4077097,0.5382468,-0.07533173,0.46424752,-0.0076054707,0.4180165,-0.83348274,0.2772265,0.42548075,0.42248356,0.4277019,-0.16448796,0.5525241,-0.6731142,0.5097127,-0.37996033,-0.78820485,0.32563716,-0.51077753,-0.6251323,-0.50227606,-0.50234115,-0.79684865,0.3862178,-0.38550973,-0.33840987,-0.55783135,0.41000146
usa_22_43,1,usa,-0.07712039,-0.00538522,-0.026826903,-0.053396504,-0.123830125,-0.11295011,-0.11451809,-0.12019536,0.028692432,-0.37354118,0.0977754,0.13057919,-0.17833616,0.18331406,-0.14413834,0.12782921,0.05844691,-0.28535295,-0.15617976,-0.21789096,0.35970402,-0.12668441,0.069731556,0.35118446,0.021159954,0.5774582,0.16675821,0.05120065,0.03929223,0.18372837,-0.27681512,0.34852284,-0.1640935,-0.26683468,-0.06357572,-0.058230467,-0.3227833,-0.096845016,0.05344133,-0.05101934,0.09559937,-0.029094197,0.045368448,-0.09154102,0.11493974,-0.0031702593,0.021604486,-0.17267352,0.31448388,-0.17018446,-0.123555616,-0.12806432,-0.2826402,-0.08486507,-0.348385,-0.21194692,0.16213182,0.044978872,-0.37912196,0.33977917,0.08758322,-0.18883827,0.065382004,0.14964244
