run_id,best_epoch,best_val_f1,val_val_loss,val_val_acc,val_val_prec,val_val_rec,val_val_f1,val_val_auc,test_loss,test_acc,test_prec,test_rec,test_f1,test_auc
1,36,0.8571428571428571,0.5054475101708519,0.9016587677725119,0.9021739130434783,0.8163934426229508,0.8571428571428571,0.9414763222725753,0.5154660630141389,0.9063981042654028,0.9154411764705882,0.8163934426229508,0.8630849220103987,0.947595729797135
2,49,0.8344370860927153,0.521711963683508,0.8815165876777251,0.842809364548495,0.8262295081967214,0.8344370860927153,0.9394932935916543,0.46433592409389846,0.8945497630331753,0.8776223776223776,0.8229508196721311,0.8494077834179357,0.9484960004866329
3,35,0.8336192109777015,0.4922175920828824,0.8850710900473934,0.8741007194244604,0.7967213114754098,0.8336192109777015,0.9403753155509597,0.5781799139569721,0.8874407582938388,0.91015625,0.7639344262295082,0.8306595365418895,0.9440250615894644
4,45,0.8380634390651085,0.5195709338402861,0.8850710900473934,0.8537414965986394,0.8229508196721311,0.8380634390651085,0.9405517199428207,0.52493411104826,0.8850710900473934,0.8443708609271523,0.8360655737704918,0.8401976935749588,0.9418352139663615
5,44,0.8378378378378378,0.5331451106127969,0.8862559241706162,0.8641114982578397,0.8131147540983606,0.8378378378378378,0.9422366860305971,0.45884615133441453,0.9016587677725119,0.8964285714285715,0.8229508196721311,0.8581196581196581,0.9496030901183127
