run_id,best_epoch,best_val_f1,val_val_loss,val_val_acc,val_val_prec,val_val_rec,val_val_f1,val_val_auc,test_loss,test_acc,test_prec,test_rec,test_f1,test_auc
1,48,0.979564930784443,0.0777202855285934,0.9852345796618243,0.9776315789473684,0.9815059445178336,0.979564930784443,0.9981515784398377,0.11084287425499742,0.9747267759562842,0.997037037037037,0.9263592567102547,0.9603995718872637,0.9978388274356748
2,50,0.9623803009575923,0.1240706811835366,0.9738032864967849,0.997872340425532,0.929326287978864,0.9623803009575923,0.9987021197562661,0.10771388769360134,0.9792805100182149,0.9985358711566618,0.9387474191328287,0.9677190493082654,0.9985748297511666
3,50,0.9666666666666667,0.1109743318062477,0.9766611097880448,0.9964936886395512,0.9385733157199472,0.9666666666666667,0.997754785256907,0.10472204494028173,0.9744990892531876,0.9955654101995566,0.9270474879559532,0.9600855310049893,0.9976716286913981
4,37,0.9722500835840856,0.10959290499437647,0.9802333889021195,0.984427894380501,0.9603698811096433,0.9722500835840856,0.9972089178837369,0.18032519972097732,0.9521857923497268,0.9991967871485944,0.856159669649002,0.9221645663454411,0.9977578039545547
5,46,0.972972972972973,0.10472339732831051,0.9809478447249345,0.995850622406639,0.9511228533685601,0.972972972972973,0.9981218128011926,0.1397771367070372,0.9653916211293261,0.9992325402916347,0.8960770818995183,0.9448476052249637,0.9979378821539227
