run_id,best_epoch,best_val_f1,val_val_loss,val_val_acc,val_val_prec,val_val_rec,val_val_f1,val_val_auc,test_loss,test_acc,test_prec,test_rec,test_f1,test_auc
1,47,0.8344155844155844,0.5022325314983435,0.8828932261768083,0.8538205980066446,0.8158730158730159,0.8344155844155844,0.9388660500171292,0.49986568667473047,0.8944954128440367,0.9176029962546817,0.7777777777777778,0.8419243986254296,0.9502835484882163
2,35,0.832,0.4441336719950086,0.8794489092996556,0.8387096774193549,0.8253968253968254,0.832,0.9413669064748202,0.47552721134019554,0.9013761467889908,0.9256505576208178,0.7904761904761904,0.8527397260273972,0.956421874554729
3,44,0.8149405772495756,0.5266425456642146,0.8748564867967853,0.8759124087591241,0.7619047619047619,0.8149405772495756,0.9361939020212402,0.6255323670872854,0.8910550458715596,0.9741379310344828,0.7174603174603175,0.8263254113345521,0.9507053090536035
4,48,0.8475120385232745,0.45647873063106625,0.8909299655568312,0.8571428571428571,0.8380952380952381,0.8475120385232745,0.9475391115678886,0.48502891080095134,0.9048165137614679,0.9296296296296296,0.7968253968253968,0.8581196581196581,0.9536519335442136
5,46,0.8355704697986577,0.47940607098637983,0.8874856486796785,0.8861209964412812,0.7904761904761904,0.8355704697986577,0.9461402306726049,0.5006662773976632,0.8967889908256881,0.9343629343629344,0.7682539682539683,0.8432055749128919,0.9556239491607534
